Category;Description;Price;Price per Unit;URL
serviettes-hygieniques;AUCHAN BETTER LIFE Serviettes hygiéniques ultra minces avec ailettes normal+;2.38€;0,17€ / pce;https://www.auchan.fr/auchan-better-life-serviettes-hygieniques-ultra-minces-avec-ailettes-normal/pr-C1597758
serviettes-hygieniques;AUCHAN Serviettes hygiéniques maxi super;1.90€;0,12€ / pce;https://www.auchan.fr/auchan-serviettes-hygieniques-maxi-super/pr-C1252314
serviettes-hygieniques;LOVE & GREEN Serviettes hygiéniques écologiques avec ailettes normal;4.49€;0,32€ / pce;https://www.auchan.fr/love-green-serviettes-hygieniques-ecologiques-avec-ailettes-normal/pr-C1252237
serviettes-hygieniques;VANIA Maxi serviettes hygiéniques nuit extra longue sans ailettes;3.05€;0,25€ / pce;https://www.auchan.fr/vania-maxi-serviettes-hygieniques-nuit-extra-longue-sans-ailettes/pr-C1253881
serviettes-hygieniques;TADAM Serviettes hygiéniques sensitives avec ailettes 100% coton bio super+;3.85€;0,32€ / pce;https://www.auchan.fr/tadam-serviettes-hygieniques-sensitives-avec-ailettes-100-coton-bio-super/pr-C1256060
serviettes-hygieniques;AUCHAN Serviettes hygiéniques avec ailettes maxi regular+;1.92€;0,12€ / pce;https://www.auchan.fr/auchan-serviettes-hygieniques-avec-ailettes-maxi-regular/pr-C1252313
serviettes-hygieniques;NANA V-Protection Serviettes hygiéniques ultra régulier plus avec ailettes;5.13€;0,18€ / pce;https://www.auchan.fr/nana-v-protection-serviettes-hygieniques-ultra-regulier-plus-avec-ailettes/pr-C1550801
serviettes-hygieniques;ALWAYS Platinium serviettes hygièniques avec ailettes douces taille 1;3.94€;0,33€ / pce;https://www.auchan.fr/always-platinium-serviettes-hygieniques-avec-ailettes-douces-taille-1/pr-C1254584
serviettes-hygieniques;NANA Serviettes hygiéniques ultra régulier plus avec ailettes;5.13€;0,18€ / pce;https://www.auchan.fr/nana-serviettes-hygieniques-ultra-regulier-plus-avec-ailettes/pr-C1550816
serviettes-hygieniques;ALWAYS Serviettes hygiéniques coton bio nuit avec ailettes;3.90€;0,49€ / pce;https://www.auchan.fr/always-serviettes-hygieniques-coton-bio-nuit-avec-ailettes/pr-C1590851
serviettes-hygieniques;POUCE Serviettes hygiéniques nuit sans ailettes maxi;1.22€;0,09€ / pce;https://www.auchan.fr/pouce-serviettes-hygieniques-nuit-sans-ailettes-maxi/pr-C1456793
serviettes-hygieniques;POUCE Serviettes hygiéniques sans ailettes maxi;0.87€;0,04€ / pce;https://www.auchan.fr/pouce-serviettes-hygieniques-sans-ailettes-maxi/pr-C1252310
serviettes-hygieniques;ALWAYS Serviettes hygiéniques maxi nuit;3.15€;0,20€ / pce;https://www.auchan.fr/always-serviettes-hygieniques-maxi-nuit/pr-C1516412
serviettes-hygieniques;BE'CUP Coupe menstruelle taille 2;20.43€;20,43€ / pce;https://www.auchan.fr/be-cup-coupe-menstruelle-taille-2/pr-C1247518
serviettes-hygieniques;AUCHAN Serviettes hygiéniques avec ailettes nuit;2.02€;0,20€ / pce;https://www.auchan.fr/auchan-serviettes-hygieniques-avec-ailettes-nuit/pr-C1252320
serviettes-hygieniques;VANIA Maxi Confort serviettes hygiéniques sans ailettes super;3.05€;0,19€ / pce;https://www.auchan.fr/vania-maxi-confort-serviettes-hygieniques-sans-ailettes-super/pr-C1253882
serviettes-hygieniques;NANA Secure Fit serviettes hygiéniques nuit avec ailettes;2.98€;0,25€ / pce;https://www.auchan.fr/nana-secure-fit-serviettes-hygieniques-nuit-avec-ailettes/pr-C1245729
serviettes-hygieniques;ALWAYS Ultra Day Serviettes hygiéniques normal avec ailettes;3.06€;0,22€ / pce;https://www.auchan.fr/always-ultra-day-serviettes-hygieniques-normal-avec-ailettes/pr-C1628750
serviettes-hygieniques;ALWAYS Ultra Day & Night Serviettes hygiéniques avec ailettes;5.05€;0,23€ / pce;https://www.auchan.fr/always-ultra-day-night-serviettes-hygieniques-avec-ailettes/pr-C1628735
serviettes-hygieniques;ALWAYS Daily Fresh Serviettes hygiéniques N normal;2.70€;0,09€ / pce;https://www.auchan.fr/always-daily-fresh-serviettes-hygieniques-n-normal/pr-C1628728
serviettes-hygieniques;ALWAYS Ultra Day Serviettes hygiéniques avec ailettes;5.99€;0,20€ / pce;https://www.auchan.fr/always-ultra-day-serviettes-hygieniques-avec-ailettes/pr-C1629109
serviettes-hygieniques;ALWAYS Ultra Day Serviettes hygiéniques avec ailettes long;3.06€;0,26€ / pce;https://www.auchan.fr/always-ultra-day-serviettes-hygieniques-avec-ailettes-long/pr-C1628749
protege-slips;ALWAYS Daily Protect Serviettes hygiéniques XL extra long;2.70€;0,11€ / pce;https://www.auchan.fr/always-daily-protect-serviettes-hygieniques-xl-extra-long/pr-C1628763
protege-slips;VANIA Confort Protège-lingeries normal;4.55€;0,08€ / pce;https://www.auchan.fr/vania-confort-protege-lingeries-normal/pr-C1568503
protege-slips;ALWAYS Daily Protect Serviettes hygiéniques L Long;2.70€;0,10€ / pce;https://www.auchan.fr/always-daily-protect-serviettes-hygieniques-l-long/pr-C1628764
protege-slips;VANIA Confort Protège-lingeries normal parfum fresh;4.61€;0,08€ / pce;https://www.auchan.fr/vania-confort-protege-lingeries-normal-parfum-fresh/pr-C1568505
protege-slips;AUCHAN Protège-lingerie large;1.97€;0,07€ / pce;https://www.auchan.fr/auchan-protege-lingerie-large/pr-C1252309
protege-slips;AUCHAN Protège-lingerie normal;0.34€;0,02€ / pce;https://www.auchan.fr/auchan-protege-lingerie-normal/pr-C1252299
protege-slips;AUCHAN Protège-lingerie regular;1.52€;0,05€ / pce;https://www.auchan.fr/auchan-protege-lingerie-regular/pr-C1252300
protege-slips;NANA Protège-lingerie fraîcheur extra long;2.78€;0,12€ / pce;https://www.auchan.fr/nana-protege-lingerie-fraicheur-extra-long/pr-C1246396
protege-slips;LOVE & GREEN Protège-slips écologiques hypoallergéniques normal;4.49€;0,15€ / pce;https://www.auchan.fr/love-green-protege-slips-ecologiques-hypoallergeniques-normal/pr-C1252238
protege-slips;ALWAYS Protège-slips protection intégral normal;3.94€;0,14€ / pce;https://www.auchan.fr/always-protege-slips-protection-integral-normal/pr-C1411752
protege-slips;AUCHAN Protège-lingerie ultra mince confort;1.55€;0,05€ / pce;https://www.auchan.fr/auchan-protege-lingerie-ultra-mince-confort/pr-C1252302
protege-slips;NANA Protège-lingerie voile discret en pochette individuelle;2.78€;0,09€ / pce;https://www.auchan.fr/nana-protege-lingerie-voile-discret-en-pochette-individuelle/pr-C1243819
protege-slips;NANA Protège-lingerie fraîcheur normal;2.78€;0,08€ / pce;https://www.auchan.fr/nana-protege-lingerie-fraicheur-normal/pr-C1257553
protege-slips;VANIA Pocket Protège-lingeries normal;3.06€;0,10€ / pce;https://www.auchan.fr/vania-pocket-protege-lingeries-normal/pr-C1633361
protege-slips;VANIA Kotydia Protège-slip protect+ large aloé vera;5.02€;0,14€ / pce;https://www.auchan.fr/vania-kotydia-protege-slip-protect-large-aloe-vera/pr-C1248315
protege-slips;TENA Lights protège-slip discret 5 en 1;3.64€;0,13€ / pce;https://www.auchan.fr/tena-lights-protege-slip-discret-5-en-1/pr-C1245543
protege-slips;INTIMY Protège lingeries lavables et réutilisables;23.96€;23,96€ / pce;https://www.auchan.fr/intimy-protege-lingeries-lavables-et-reutilisables/pr-C1256281
protege-slips;TADAM Protège-lingerie dermo-sensitif 100% coton bio normal;3.85€;0,16€ / pce;https://www.auchan.fr/tadam-protege-lingerie-dermo-sensitif-100-coton-bio-normal/pr-C1256056
protege-slips;VANIA Confort protège-lingeries normal sans parfum;4.55€;0,08€ / pce;https://www.auchan.fr/vania-confort-protege-lingeries-normal-sans-parfum/pr-C1568504
tampons-avec-applicateur;TAMPAX Compak Tampons avec applicateur Super;5.36€;0,22€ / pce;https://www.auchan.fr/tampax-compak-tampons-avec-applicateur-super/pr-C1511795
tampons-avec-applicateur;TAMPAX Compak Pearl tampons avec applicateur regular;4.27€;0,24€ / pce;https://www.auchan.fr/tampax-compak-pearl-tampons-avec-applicateur-regular/pr-C1246726
tampons-avec-applicateur;TAMPAX Tampons compak super avec applicateur;7.97€;0,30€ / pce;https://www.auchan.fr/tampax-tampons-compak-super-avec-applicateur/pr-C1480575
tampons-avec-applicateur;TAMPAX Compak tampons avec applicateur super;6.27€;0,45€ / pce;https://www.auchan.fr/tampax-compak-tampons-avec-applicateur-super/pr-C1465728
tampons-avec-applicateur;TAMPAX Compak tampons avec applicateur super plus;5.40€;0,25€ / pce;https://www.auchan.fr/tampax-compak-tampons-avec-applicateur-super-plus/pr-C1511796
tampons-avec-applicateur;TAMPAX Compak tampons avec applicateur régulier;5.30€;0,22€ / pce;https://www.auchan.fr/tampax-compak-tampons-avec-applicateur-regulier/pr-C1511793
tampons-avec-applicateur;NETT Tampons écologiques 100% coton bio avec applicateur normal;5.94€;0,37€ / pce;https://www.auchan.fr/nett-tampons-ecologiques-100-coton-bio-avec-applicateur-normal/pr-C1256003
tampons-avec-applicateur;AUCHAN Tampons avec applicateur super;2.96€;0,19€ / pce;https://www.auchan.fr/auchan-tampons-avec-applicateur-super/pr-C1252336
tampons-sans-applicateur;AUCHAN Tampons sans applicateur super;2.31€;0,10€ / pce;https://www.auchan.fr/auchan-tampons-sans-applicateur-super/pr-C1252331
tampons-sans-applicateur;AUCHAN BETTER LIFE Tampons sans applicateur normal;2.33€;0,15€ / pce;https://www.auchan.fr/auchan-better-life-tampons-sans-applicateur-normal/pr-C1597756
tampons-sans-applicateur;NETT ProComfort tampons voile sans applicateur super;4.50€;0,19€ / pce;https://www.auchan.fr/nett-procomfort-tampons-voile-sans-applicateur-super/pr-C1250253
tampons-sans-applicateur;NETT Original tampons sans applicateur super plus;4.22€;0,18€ / pce;https://www.auchan.fr/nett-original-tampons-sans-applicateur-super-plus/pr-C1250250
toilette-intime;COSMIA Gel nettoyant intime apaisant;3.01€;15,05€ / l;https://www.auchan.fr/cosmia-gel-nettoyant-intime-apaisant/pr-C1253851
toilette-intime;INTIMA Lingettes hygiène intime fraîcheur longue durée à l'extrait d'hamamélis;3.35€;0,17€ / pce;https://www.auchan.fr/intima-lingettes-hygiene-intime-fraicheur-longue-duree-a-l-extrait-d-hamamelis/pr-C1243611
toilette-intime;INTIMA Gel de toilette intime neutre;4.44€;22,20€ / l;https://www.auchan.fr/intima-gel-de-toilette-intime-neutre/pr-C1248983
toilette-intime;CORINE DE FARME BIO Gel de toilette intime écologique sensitive;5.10€;20,40€ / l;https://www.auchan.fr/corine-de-farme-bio-gel-de-toilette-intime-ecologique-sensitive/pr-C1256100
toilette-intime;INTIMY CARE Culotte de règles lavable et réutilisable flux abondant taille M;23.39€;23,39€ / pce;https://www.auchan.fr/intimy-care-culotte-de-regles-lavable-et-reutilisable-flux-abondant-taille-m/pr-C1357494
toilette-intime;INTIMY CARE Culotte de règles lavable et réutilisable flux abondant taille L;24.54€;24,54€ / pce;https://www.auchan.fr/intimy-care-culotte-de-regles-lavable-et-reutilisable-flux-abondant-taille-l/pr-C1357493
toilette-intime;BE'CUP Coupe menstruelle taille 2;20.43€;20,43€ / pce;https://www.auchan.fr/be-cup-coupe-menstruelle-taille-2/pr-C1247518
toilette-intime;COSMIA Lingettes intimes à l'extrait d'hamamélis;2.07€;0,10€ / pce;https://www.auchan.fr/cosmia-lingettes-intimes-a-l-extrait-d-hamamelis/pr-C1253849
hygiene-feminines-eco-responsables;INTIMY CARE Culotte de règles lavable et réutilisable flux abondant taille M;23.39€;23,39€ / pce;https://www.auchan.fr/intimy-care-culotte-de-regles-lavable-et-reutilisable-flux-abondant-taille-m/pr-C1357494
hygiene-feminines-eco-responsables;INTIMY CARE Culotte de règles lavable et réutilisable flux abondant taille L;24.54€;24,54€ / pce;https://www.auchan.fr/intimy-care-culotte-de-regles-lavable-et-reutilisable-flux-abondant-taille-l/pr-C1357493
hygiene-feminines-eco-responsables;LOVE & GREEN Serviettes hygiéniques écologiques avec ailettes normal;4.49€;0,32€ / pce;https://www.auchan.fr/love-green-serviettes-hygieniques-ecologiques-avec-ailettes-normal/pr-C1252237
hygiene-feminines-eco-responsables;BE'CUP Coupe menstruelle taille 2;20.43€;20,43€ / pce;https://www.auchan.fr/be-cup-coupe-menstruelle-taille-2/pr-C1247518
hygiene-feminines-eco-responsables;LOVE & GREEN Protège-slips écologiques hypoallergéniques normal;4.49€;0,15€ / pce;https://www.auchan.fr/love-green-protege-slips-ecologiques-hypoallergeniques-normal/pr-C1252238
hygiene-feminines-eco-responsables;FEEL NATURAL Culottes menstruelles taille XL;24.95€;24,95€ / pce;https://www.auchan.fr/feel-natural-culottes-menstruelles-taille-xl/pr-C1691969
hygiene-feminines-eco-responsables;FEEL NATURAL Serviettes hygiéniques lavables night flux abondants et nuit;18.49€;18,49€ / pce;https://www.auchan.fr/feel-natural-serviettes-hygieniques-lavables-night-flux-abondants-et-nuit/pr-C1255060
hygiene-feminines-eco-responsables;FEEL NATURAL Culotte menstruelle en dentelle noir lavable taille S 36-38;16.91€;16,91€ / pce;https://www.auchan.fr/feel-natural-culotte-menstruelle-en-dentelle-noir-lavable-taille-s-36-38/pr-C1551130
hygiene-feminines-eco-responsables;ALWAYS Culotte de règles lavable taille S 38-40 flux léger et moyen;30.93€;30,93€ / pce;https://www.auchan.fr/always-culotte-de-regles-lavable-taille-s-38-40-flux-leger-et-moyen/pr-C1612454
hygiene-feminines-eco-responsables;ALWAYS Culotte de règles lavable taille XS 36-38 flux léger et moyen;30.93€;30,93€ / pce;https://www.auchan.fr/always-culotte-de-regles-lavable-taille-xs-36-38-flux-leger-et-moyen/pr-C1612453
hygiene-feminines-eco-responsables;FEEL NATURAL Serviettes hygiéniques lavables small flux légers à moyens;18.49€;18,49€ / pce;https://www.auchan.fr/feel-natural-serviettes-hygieniques-lavables-small-flux-legers-a-moyens/pr-C1255058
hygiene-feminines-eco-responsables;FEEL NATURAL Culotte menstruelle en dentelle noir lavable taille XL 42-44;16.91€;16,91€ / pce;https://www.auchan.fr/feel-natural-culotte-menstruelle-en-dentelle-noir-lavable-taille-xl-42-44/pr-C1551131
hygiene-feminines-eco-responsables;FEEL NATURAL Culotte menstruelle en dentelle noir lavable taille M 38-40;16.91€;16,91€ / pce;https://www.auchan.fr/feel-natural-culotte-menstruelle-en-dentelle-noir-lavable-taille-m-38-40/pr-C1551153
hygiene-feminines-eco-responsables;FEEL NATURAL Serviettes hygiéniques lavables medium flux moyens à abondants;18.49€;18,49€ / pce;https://www.auchan.fr/feel-natural-serviettes-hygieniques-lavables-medium-flux-moyens-a-abondants/pr-C1255059
hygiene-feminines-eco-responsables;FEEL NATURAL Culotte menstruelle en dentelle noir lavable taille L 40-42;16.91€;16,91€ / pce;https://www.auchan.fr/feel-natural-culotte-menstruelle-en-dentelle-noir-lavable-taille-l-40-42/pr-C1551132
serviettes-avec-ailettes;ALWAYS Ultra Secure Night Extra Serviettes hygiéniques avec ailettes;6.03€;0,38€ / pce;https://www.auchan.fr/always-ultra-secure-night-extra-serviettes-hygieniques-avec-ailettes/pr-C1628729
serviettes-avec-ailettes;NANA V-Protection Serviettes hygiéniques ultra régulier plus avec ailettes;5.13€;0,18€ / pce;https://www.auchan.fr/nana-v-protection-serviettes-hygieniques-ultra-regulier-plus-avec-ailettes/pr-C1550801
serviettes-avec-ailettes;NANA Serviettes hygiéniques ultra régulier plus avec ailettes;5.13€;0,18€ / pce;https://www.auchan.fr/nana-serviettes-hygieniques-ultra-regulier-plus-avec-ailettes/pr-C1550816
serviettes-avec-ailettes;ALWAYS Serviettes hygiéniques coton bio nuit avec ailettes;3.90€;0,49€ / pce;https://www.auchan.fr/always-serviettes-hygieniques-coton-bio-nuit-avec-ailettes/pr-C1590851
serviettes-avec-ailettes;NANA Goodnight Serviettes hygiéniques ultra large avec ailettes;2.90€;0,29€ / pce;https://www.auchan.fr/nana-goodnight-serviettes-hygieniques-ultra-large-avec-ailettes/pr-C1550803
serviettes-avec-ailettes;ALWAYS Ultra Day Serviettes hygiéniques normal avec ailettes;3.06€;0,22€ / pce;https://www.auchan.fr/always-ultra-day-serviettes-hygieniques-normal-avec-ailettes/pr-C1628750
serviettes-avec-ailettes;ALWAYS Ultra Day & Night Serviettes hygiéniques avec ailettes;5.05€;0,23€ / pce;https://www.auchan.fr/always-ultra-day-night-serviettes-hygieniques-avec-ailettes/pr-C1628735
serviettes-periodiques-nuit;ALWAYS Serviettes hygiéniques coton bio nuit avec ailettes;3.90€;0,49€ / pce;https://www.auchan.fr/always-serviettes-hygieniques-coton-bio-nuit-avec-ailettes/pr-C1590851
serviettes-periodiques-nuit;POUCE Serviettes hygiéniques nuit sans ailettes maxi;1.22€;0,09€ / pce;https://www.auchan.fr/pouce-serviettes-hygieniques-nuit-sans-ailettes-maxi/pr-C1456793
serviettes-periodiques-nuit;ALWAYS Serviettes hygiéniques maxi nuit;3.15€;0,20€ / pce;https://www.auchan.fr/always-serviettes-hygieniques-maxi-nuit/pr-C1516412
femme;AUCHAN Alèses protège-matelas 60x90cm;14.42€;0,72€ / pce;https://www.auchan.fr/auchan-aleses-protege-matelas-60x90cm/pr-C1252341
femme;ALWAYS Discreet culottes incontinence normal taille M;13.70€;1,14€ / pce;https://www.auchan.fr/always-discreet-culottes-incontinence-normal-taille-m/pr-C1248031
femme;AUCHAN Changes complets maxi taille L 100 -150 cm;15.53€;0,78€ / pce;https://www.auchan.fr/auchan-changes-complets-maxi-taille-l-100-150-cm/pr-C1252340
femme;ALWAYS Discreet Boutique culottes incontinence plus taille L;14.32€;1,79€ / pce;https://www.auchan.fr/always-discreet-boutique-culottes-incontinence-plus-taille-l/pr-C1249774
femme;TENA Serviettes nuit maxi night;8.96€;0,75€ / pce;https://www.auchan.fr/tena-serviettes-nuit-maxi-night/pr-C1245239
femme;AUCHAN Culottes adultes pour la nuit taille L 105 - 150 cm;14.82€;1,48€ / pce;https://www.auchan.fr/auchan-culottes-adultes-pour-la-nuit-taille-l-105-150-cm/pr-C1252338
femme;ALWAYS Discreet serviettes long plus pour fuites urinaires;10.29€;0,64€ / pce;https://www.auchan.fr/always-discreet-serviettes-long-plus-pour-fuites-urinaires/pr-C1248029
femme;TENA Culottes totale sécurité large taille 52-60;12.05€;1,51€ / pce;https://www.auchan.fr/tena-culottes-totale-securite-large-taille-52-60/pr-C1245637
femme;TENA Culottes totale sécurité medium taille 42-54;12.05€;1,34€ / pce;https://www.auchan.fr/tena-culottes-totale-securite-medium-taille-42-54/pr-C1245638
femme;AUCHAN Serviettes pliées maxi;6.48€;0,54€ / pce;https://www.auchan.fr/auchan-serviettes-pliees-maxi/pr-C1252326
femme;ALWAYS Discreet serviettes normal;5.40€;0,45€ / pce;https://www.auchan.fr/always-discreet-serviettes-normal/pr-C1248027
femme;AUCHAN Culottes adultes taille M 80 - 130 cm;13.90€;1,16€ / pce;https://www.auchan.fr/auchan-culottes-adultes-taille-m-80-130-cm/pr-C1252344
femme;AUCHAN Culottes adultes pour la nuit taille M 80 - 130 cm;14.51€;1,21€ / pce;https://www.auchan.fr/auchan-culottes-adultes-pour-la-nuit-taille-m-80-130-cm/pr-C1252337
femme;TENA Protège-slips long;3.64€;0,18€ / pce;https://www.auchan.fr/tena-protege-slips-long/pr-C1245640
femme;TENA Serviettes hygiéniques Discreet Extra Plus;8.96€;0,56€ / pce;https://www.auchan.fr/tena-serviettes-hygieniques-discreet-extra-plus/pr-C1241836
femme;ALWAYS Discreet Serviettes long pour fuites urinaires;5.40€;0,54€ / pce;https://www.auchan.fr/always-discreet-serviettes-long-pour-fuites-urinaires/pr-C1248028
femme;ALWAYS Discreet Serviettes pour fuites urinaires protection intégrale normal;9.67€;0,40€ / pce;https://www.auchan.fr/always-discreet-serviettes-pour-fuites-urinaires-protection-integrale-normal/pr-C1628727
femme;AUCHAN Serviettes pliées extra;4.14€;0,41€ / pce;https://www.auchan.fr/auchan-serviettes-pliees-extra/pr-C1252325
femme;ALWAYS Discreet culottes incontinence plus taille L;13.71€;1,71€ / pce;https://www.auchan.fr/always-discreet-culottes-incontinence-plus-taille-l/pr-C1248034
femme;TENA Sous-vêtements taille basse normal taille M 38-46;12.05€;1,00€ / pce;https://www.auchan.fr/tena-sous-vetements-taille-basse-normal-taille-m-38-46/pr-C1244942
femme;ALWAYS Discreet culottes incontinence plus taille M;13.71€;1,52€ / pce;https://www.auchan.fr/always-discreet-culottes-incontinence-plus-taille-m/pr-C1248033
femme;TENA Culottes jetables totale sécurité plus night taille M;20.48€;1,71€ / pce;https://www.auchan.fr/tena-culottes-jetables-totale-securite-plus-night-taille-m/pr-C1248099
femme;LOVE & GREEN Serviettes pour fuites urinaires hypoallergéniques maxi nuit;11.94€;1,00€ / pce;https://www.auchan.fr/love-green-serviettes-pour-fuites-urinaires-hypoallergeniques-maxi-nuit/pr-C1256014
femme;LOVE & GREEN Protège-slips hypoallergéniques ultra mini;6.20€;0,22€ / pce;https://www.auchan.fr/love-green-protege-slips-hypoallergeniques-ultra-mini/pr-C1256017
femme;LOVE & GREEN Serviettes pour fuites urinaires hypoallergéniques extra;5.68€;0,57€ / pce;https://www.auchan.fr/love-green-serviettes-pour-fuites-urinaires-hypoallergeniques-extra/pr-C1256015
femme;LOVE & GREEN Serviettes pour fuites urinaires hypoallergéniques normal;5.75€;0,48€ / pce;https://www.auchan.fr/love-green-serviettes-pour-fuites-urinaires-hypoallergeniques-normal/pr-C1256016
femme;TADAM Protège-lingeries dermo-sensitifs 100% coton bio normal;3.44€;0,17€ / pce;https://www.auchan.fr/tadam-protege-lingeries-dermo-sensitifs-100-coton-bio-normal/pr-C1513196
femme;AUCHAN Couches droites pour incontinence adulte;5.45€;0,19€ / pce;https://www.auchan.fr/auchan-couches-droites-pour-incontinence-adulte/pr-C1252342
femme;TENA Discreet Serviettes mini;5.68€;0,28€ / pce;https://www.auchan.fr/tena-discreet-serviettes-mini/pr-C1249602
femme;ALWAYS Discreet Culottes pour fuites urinaires plus noir M 36-44;7.90€;0,88€ / pce;https://www.auchan.fr/always-discreet-culottes-pour-fuites-urinaires-plus-noir-m-36-44/pr-C1243357
femme;TENA Culottes totale sécurité plus night taille L;20.48€;1,71€ / pce;https://www.auchan.fr/tena-culottes-totale-securite-plus-night-taille-l/pr-C1248098
femme;AUCHAN Culottes adultes taille L 105 - 150 cm;11.92€;1,19€ / pce;https://www.auchan.fr/auchan-culottes-adultes-taille-l-105-150-cm/pr-C1252345
homme;TENA MEN Protection absorbante pour homme medium niveau 2;6.06€;0,61€ / pce;https://www.auchan.fr/tena-men-protection-absorbante-pour-homme-medium-niveau-2/pr-C1244474
sous-vetements;ALWAYS Discreet culottes incontinence normal taille M;13.70€;1,14€ / pce;https://www.auchan.fr/always-discreet-culottes-incontinence-normal-taille-m/pr-C1248031
sous-vetements;ALWAYS Discreet Boutique culottes incontinence plus taille L;14.32€;1,79€ / pce;https://www.auchan.fr/always-discreet-boutique-culottes-incontinence-plus-taille-l/pr-C1249774
sous-vetements;AUCHAN Culottes adultes pour la nuit taille L 105 - 150 cm;14.82€;1,48€ / pce;https://www.auchan.fr/auchan-culottes-adultes-pour-la-nuit-taille-l-105-150-cm/pr-C1252338
sous-vetements;TENA Culottes totale sécurité large taille 52-60;12.05€;1,51€ / pce;https://www.auchan.fr/tena-culottes-totale-securite-large-taille-52-60/pr-C1245637
sous-vetements;TENA Culottes totale sécurité medium taille 42-54;12.05€;1,34€ / pce;https://www.auchan.fr/tena-culottes-totale-securite-medium-taille-42-54/pr-C1245638
sous-vetements;AUCHAN Culottes adultes taille M 80 - 130 cm;13.90€;1,16€ / pce;https://www.auchan.fr/auchan-culottes-adultes-taille-m-80-130-cm/pr-C1252344
sous-vetements;AUCHAN Culottes adultes pour la nuit taille M 80 - 130 cm;14.51€;1,21€ / pce;https://www.auchan.fr/auchan-culottes-adultes-pour-la-nuit-taille-m-80-130-cm/pr-C1252337
sous-vetements;ALWAYS Discreet culottes incontinence plus taille L;13.71€;1,71€ / pce;https://www.auchan.fr/always-discreet-culottes-incontinence-plus-taille-l/pr-C1248034
sous-vetements;TENA Sous-vêtements taille basse normal taille M 38-46;12.05€;1,00€ / pce;https://www.auchan.fr/tena-sous-vetements-taille-basse-normal-taille-m-38-46/pr-C1244942
sous-vetements;ALWAYS Discreet culottes incontinence plus taille M;13.71€;1,52€ / pce;https://www.auchan.fr/always-discreet-culottes-incontinence-plus-taille-m/pr-C1248033
sous-vetements;ALWAYS Discreet Culottes pour fuites urinaires plus noir M 36-44;7.90€;0,88€ / pce;https://www.auchan.fr/always-discreet-culottes-pour-fuites-urinaires-plus-noir-m-36-44/pr-C1243357
sous-vetements;TENA Culottes totale sécurité plus night taille L;20.48€;1,71€ / pce;https://www.auchan.fr/tena-culottes-totale-securite-plus-night-taille-l/pr-C1248098
sous-vetements;AUCHAN Culottes adultes taille L 105 - 150 cm;11.92€;1,19€ / pce;https://www.auchan.fr/auchan-culottes-adultes-taille-l-105-150-cm/pr-C1252345
preservatifs;DUREX Classic Jeans Préservatifs standard;10.18€;0,85€ / pce;https://www.auchan.fr/durex-classic-jeans-preservatifs-standard/pr-C1590241
preservatifs;DUREX Nude Préservatif sans latex;13.08€;1,31€ / pce;https://www.auchan.fr/durex-nude-preservatif-sans-latex/pr-C1590243
preservatifs;INTIMY Préservatifs fins lubrifiés;15.12€;0,54€ / pce;https://www.auchan.fr/intimy-preservatifs-fins-lubrifies/pr-C1250620
preservatifs;DUREX Naturel préservatifs fins avec un lubrifiant conçu pour elle;9.66€;0,97€ / pce;https://www.auchan.fr/durex-naturel-preservatifs-fins-avec-un-lubrifiant-concu-pour-elle/pr-C1358867
preservatifs;MANIX Xtra Pleasure Préservatifs double extase;13.29€;1,11€ / pce;https://www.auchan.fr/manix-xtra-pleasure-preservatifs-double-extase/pr-C1451358
preservatifs;INTIMY Préservatifs lubrifiés taille XL x28;14.38€;0,51€ / pce;https://www.auchan.fr/intimy-preservatifs-lubrifies-taille-xl-x28/pr-C1250622
preservatifs;MANIX Time control préservatifs;11.31€;0,94€ / pce;https://www.auchan.fr/manix-time-control-preservatifs/pr-C1767762
preservatifs;MANIX Skyn préservatifs sans latex sensations naturelles;12.85€;1,29€ / pce;https://www.auchan.fr/manix-skyn-preservatifs-sans-latex-sensations-naturelles/pr-C1245277
lubrifiants;DUREX Play Gel lubrifiant sensitive extra douceur à base d'eau;7.52€;150,40€ / l;https://www.auchan.fr/durex-play-gel-lubrifiant-sensitive-extra-douceur-a-base-d-eau/pr-C1244019
lubrifiants;DUREX Gel lubrifiant 100% naturel à base d'eau;11.73€;117,30€ / l;https://www.auchan.fr/durex-gel-lubrifiant-100-naturel-a-base-d-eau/pr-C1249254
desinfectants-arnica;MERCUROCHROME Alcool modifié à 70%;4.12€;20,60€ / l;https://www.auchan.fr/mercurochrome-alcool-modifie-a-70/pr-C1258088
desinfectants-arnica;MERCUROCHROME Alcool modifié à 90%;4.67€;46,70€ / l;https://www.auchan.fr/mercurochrome-alcool-modifie-a-90/pr-C1257534
desinfectants-arnica;MERCUROCHROME Spray antiseptique incolore;5.11€;51,10€ / l;https://www.auchan.fr/mercurochrome-spray-antiseptique-incolore/pr-C1258184
desinfectants-arnica;PRORHINEL Hygiène & soin du nez spray nasal à l'eau de mer enfants et adultes;8.58€;85,80€ / l;https://www.auchan.fr/prorhinel-hygiene-soin-du-nez-spray-nasal-a-l-eau-de-mer-enfants-et-adultes/pr-C1362985
desinfectants-arnica;PRORHINEL Spray nasal nez congestionné naturel;14.54€;363,50€ / l;https://www.auchan.fr/prorhinel-spray-nasal-nez-congestionne-naturel/pr-C1567821
